Time,Driver,LapTime,LapNumber,Stint,Compound,TyreLife,TrackStatus,IsPersonalBest,LapTime_Seconds,RollingAvgLapTime,BaselineLapTime,LapTimeDelta,DegradationRate,AirTemp,TrackTemp,Humidity,WindSpeed
0 days 01:28:54.661000,ALO,0 days 00:01:44.729000,13.0,2.0,HARD,2.0,16,False,104.729,108.52366666666666,98.65100000000001,6.077999999999989,-13.792999999999992,27.3,43.2,41.0,0.8
0 days 01:28:58.705000,ALB,0 days 00:01:50.904000,13.0,2.0,MEDIUM,12.0,16,False,110.904,104.77466666666668,100.76400000000001,10.139999999999986,8.623999999999995,27.3,43.2,41.0,0.8
0 days 01:29:00.265000,TSU,0 days 00:01:47.276000,13.0,2.0,MEDIUM,4.0,16,False,107.27600000000001,101.82866666666666,111.57300000000001,-4.296999999999997,7.8030000000000115,27.3,43.2,41.0,0.8
0 days 01:29:02.651000,LAW,0 days 00:01:48.962000,13.0,2.0,MEDIUM,3.0,16,False,108.962,108.914,99.87100000000001,9.090999999999994,9.75,27.3,43.2,41.0,0.8
0 days 01:29:04.912000,HUL,0 days 00:01:48.186000,13.0,2.0,MEDIUM,5.0,16,False,108.186,102.74366666666667,108.186,0.0,7.990000000000009,27.3,43.2,41.0,0.8
0 days 01:29:12.720000,ZHO,0 days 00:01:50.341000,13.0,3.0,SOFT,3.0,16,False,110.34100000000001,109.25533333333334,99.106,11.235000000000014,11.13600000000001,27.3,43.2,41.0,0.8
0 days 01:29:44.849000,SAR,0 days 00:01:59.577000,13.0,3.0,MEDIUM,8.0,167,False,119.577,107.11866666666667,101.063,18.513999999999996,18.86099999999999,27.3,43.2,41.0,0.8
0 days 01:30:12.595000,VER,0 days 00:01:59.754000,14.0,1.0,MEDIUM,14.0,167,False,119.75399999999999,105.698,98.241,21.51299999999999,21.064999999999998,27.3,43.0,40.0,0.8
0 days 01:30:23.150000,LEC,0 days 00:01:58.712000,14.0,1.0,MEDIUM,14.0,167,False,118.712,105.90933333333332,99.083,19.629000000000005,19.337000000000003,27.3,43.0,40.0,0.8
0 days 01:30:24.592000,SAI,0 days 00:01:58.683000,14.0,1.0,MEDIUM,14.0,167,False,118.68299999999999,105.95866666666666,99.168,19.514999999999986,19.103999999999985,27.3,43.0,40.0,0.8
0 days 01:30:27.068000,HAM,0 days 00:01:58.763000,14.0,1.0,MEDIUM,14.0,167,False,118.763,105.80799999999999,99.706,19.057000000000002,19.23100000000001,27.3,43.0,40.0,0.8
0 days 01:30:28.539000,RUS,0 days 00:01:58.599000,14.0,1.0,MEDIUM,14.0,167,False,118.59899999999999,105.68266666666666,99.767,18.831999999999994,19.385999999999996,27.3,43.0,40.0,0.8
0 days 01:30:37.007000,GAS,0 days 00:01:55.777000,14.0,1.0,MEDIUM,14.0,671,False,115.777,106.42166666666667,99.96000000000001,15.816999999999993,12.62400000000001,27.3,43.0,40.0,0.8
0 days 01:30:39.965000,OCO,0 days 00:01:51.462000,14.0,2.0,HARD,13.0,671,False,111.462,106.63600000000001,100.497,10.965000000000003,3.567999999999998,27.3,43.0,40.0,0.8
0 days 01:30:46.705000,ALO,0 days 00:01:52.044000,14.0,2.0,HARD,3.0,671,False,112.044,111.76499999999999,98.65100000000001,13.392999999999986,7.314999999999998,27.3,43.0,40.0,0.8
