Time,Driver,LapTime,LapNumber,Stint,Compound,TyreLife,TrackStatus,IsPersonalBest,LapTime_Seconds,RollingAvgLapTime,BaselineLapTime,LapTimeDelta,DegradationRate,AirTemp,TrackTemp,Humidity,WindSpeed
0 days 01:35:39.953000,VER,0 days 00:01:17.212000,26.0,1.0,MEDIUM,26.0,1,False,77.212,77.06433333333334,77.64,-0.42799999999999727,0.029000000000010573,25.3,38.6,42.0,1.2
0 days 01:35:41.939000,ALB,0 days 00:01:16.793000,25.0,2.0,HARD,7.0,1,False,76.793,76.843,77.064,-0.2709999999999866,0.12100000000000932,25.3,38.6,42.0,1.2
0 days 01:35:51.684000,ALO,0 days 00:01:17.141000,26.0,1.0,HARD,27.0,1,False,77.14099999999999,77.20266666666666,77.952,-0.811000000000007,-0.04100000000001103,25.3,38.6,42.0,1.2
0 days 01:36:09.377000,OCO,0 days 00:01:17.433000,26.0,1.0,MEDIUM,26.0,1,True,77.43299999999999,77.46066666666667,78.731,-1.2980000000000018,-0.018000000000000682,25.3,38.6,42.0,1.2
0 days 01:36:10.897000,SAI,0 days 00:01:17.366000,26.0,1.0,HARD,26.0,1,True,77.366,77.58066666666667,78.764,-1.3979999999999961,-0.09799999999999898,25.3,38.6,42.0,1.2
0 days 01:36:12.851000,HAM,0 days 00:01:17.716000,26.0,1.0,MEDIUM,26.0,1,False,77.71600000000001,77.59666666666668,78.958,-1.2419999999999902,0.0730000000000075,25.3,38.6,42.0,1.2
0 days 01:36:14.391000,LEC,0 days 00:01:17.879000,26.0,1.0,HARD,26.0,1,False,77.879,77.69466666666666,78.82900000000001,-0.9500000000000028,0.2600000000000051,25.3,38.8,42.0,0.6
0 days 01:36:16.111000,GAS,0 days 00:01:17.912000,26.0,1.0,HARD,26.0,1,False,77.912,77.67633333333333,78.842,-0.9299999999999926,0.3720000000000141,25.3,38.8,42.0,0.6
0 days 01:36:18.505000,RUS,0 days 00:01:17.900000,26.0,1.0,HARD,26.0,1,False,77.9,77.75233333333334,78.945,-1.0449999999999875,0.25200000000000955,25.3,38.8,42.0,0.6
0 days 01:36:21.190000,SAR,0 days 00:01:17.894000,25.0,3.0,SOFT,2.0,1,False,77.894,85.59033333333332,77.74,0.15400000000001057,-2.7879999999999967,25.3,38.8,42.0,0.6
0 days 01:36:32.937000,TSU,0 days 00:01:19.272000,26.0,1.0,MEDIUM,26.0,1,False,79.27199999999999,79.307,78.73,0.5419999999999874,-0.0630000000000166,25.3,38.8,42.0,0.6
0 days 01:36:36.116000,NOR,0 days 00:01:19.067000,26.0,1.0,MEDIUM,26.0,1,False,79.06700000000001,78.84266666666667,79.045,0.02200000000000557,0.28700000000000614,25.3,38.8,42.0,0.6
0 days 01:36:42.714000,PIA,0 days 00:01:20.198000,26.0,1.0,HARD,26.0,1,False,80.19800000000001,79.64633333333335,79.247,0.9510000000000076,0.8160000000000025,25.3,38.8,42.0,0.6
0 days 01:36:46.883000,DEV,0 days 00:01:20.163000,26.0,1.0,MEDIUM,26.0,1,False,80.163,80.16433333333333,79.224,0.938999999999993,0.0309999999999917,25.3,38.8,42.0,0.6
0 days 01:36:47.559000,BOT,0 days 00:01:20.222000,26.0,1.0,HARD,26.0,1,False,80.22200000000001,80.16433333333335,79.16499999999999,1.0570000000000164,0.019000000000005457,25.3,38.8,42.0,0.6
0 days 01:36:48.854000,MAG,0 days 00:01:19.023000,26.0,1.0,HARD,26.0,1,False,79.023,78.738,79.352,-0.32900000000000773,0.3289999999999935,25.3,38.8,42.0,0.6
