Driver,LapNumber,LapTime_Seconds,Compound,TyreLife,Stint,TrackTemp,AirTemp,Race
HAM,43.0,93.011,MEDIUM,25.0,2.0,31.6,26.0,2023_Saudi_Arabia
TSU,43.0,79.645,MEDIUM,9.0,3.0,31.75,22.2,2023_Spain
SAI,22.0,80.272,MEDIUM,7.0,2.0,31.75,22.2,2023_Spain
ALO,54.0,83.166,HARD,18.0,3.0,45.1,28.9,2024_Hungary
ALB,9.0,96.126,MEDIUM,9.0,1.0,31.6,26.0,2023_Saudi_Arabia
HAM,43.0,90.545,SOFT,13.0,2.0,29.8,21.5,2023_Britain
LEC,16.0,86.277,HARD,16.0,1.0,31.75,22.2,2023_Spain
STR,17.0,115.513,MEDIUM,17.0,1.0,28.2,17.9,2023_Belgium
PER,44.0,90.518,MEDIUM,7.0,4.0,25.4,15.9,2024_Britain
HAM,47.0,92.106,SOFT,14.0,2.0,31.5,25.5,2024_Saudi_Arabia
BOT,29.0,102.22,HARD,18.0,2.0,30.6,27.1,2023_Bahrain
PER,48.0,96.859,HARD,14.0,3.0,30.6,27.1,2023_Bahrain
DEV,66.0,95.654,INTERMEDIATE,13.0,2.0,39.5,25.3,2023_Monaco
HAM,39.0,80.037,MEDIUM,23.0,2.0,41.150000000000006,24.1,2024_Spain
BOT,28.0,85.72,HARD,12.0,2.0,45.1,28.9,2024_Hungary
LEC,34.0,89.447,HARD,17.0,2.0,32.8,26.9,2023_Abu_Dhabi
LEC,13.0,95.226,SOFT,13.0,1.0,31.6,26.0,2023_Saudi_Arabia
OCO,29.0,83.117,HARD,13.0,3.0,38.55,20.7,2024_Australia
DEV,47.0,79.111,MEDIUM,9.0,3.0,31.75,22.2,2023_Spain
HUL,38.0,89.462,HARD,5.0,3.0,32.8,26.9,2023_Abu_Dhabi
TSU,37.0,143.518,SOFT,5.0,3.0,29.8,21.5,2023_Britain
OCO,37.0,82.834,HARD,21.0,3.0,38.55,20.7,2024_Australia
GAS,39.0,112.369,MEDIUM,16.0,2.0,28.2,17.9,2023_Belgium
RIC,38.0,84.25,MEDIUM,12.0,3.0,48.650000000000006,29.0,2023_Hungary
LEC,34.0,79.61,MEDIUM,10.0,2.0,41.150000000000006,24.1,2024_Spain
HAM,15.0,95.355,MEDIUM,15.0,1.0,31.5,25.5,2024_Saudi_Arabia
SAI,26.0,78.088,HARD,25.0,2.0,47.25,21.6,2024_Monaco
BOT,10.0,100.082,HARD,3.0,2.0,31.5,25.5,2024_Saudi_Arabia
ALB,31.0,95.84,HARD,24.0,2.0,31.5,25.5,2024_Saudi_Arabia
BOT,45.0,79.292,HARD,6.0,3.0,31.75,22.2,2023_Spain
TSU,45.0,91.829,HARD,1.0,3.0,46.5,29.5,2024_Austria
NOR,53.0,95.721,HARD,27.0,4.0,39.0,22.1,2024_Japan
NOR,37.0,80.461,MEDIUM,15.0,3.0,31.75,22.2,2023_Spain
BOT,27.0,90.814,HARD,21.0,2.0,31.3,26.8,2024_Abu_Dhabi
PIA,39.0,77.873,HARD,39.0,1.0,39.5,25.3,2023_Monaco
HUL,49.0,92.366,HARD,16.0,2.0,31.5,25.5,2024_Saudi_Arabia
TSU,42.0,89.348,HARD,20.0,2.0,31.3,26.8,2024_Abu_Dhabi
TSU,32.0,107.079,HARD,18.0,2.0,29.8,21.5,2023_Britain
OCO,23.0,98.407,HARD,13.0,2.0,23.5,18.2,2024_Bahrain
SAI,17.0,102.111,HARD,2.0,2.0,31.6,26.0,2023_Saudi_Arabia
HAM,29.0,92.155,MEDIUM,29.0,1.0,29.8,21.5,2023_Britain
NOR,44.0,112.445,SOFT,27.0,3.0,28.2,17.9,2023_Belgium
SAI,10.0,78.07,HARD,10.0,1.0,39.5,25.3,2023_Monaco
BOT,10.0,82.633,HARD,5.0,2.0,31.75,22.2,2023_Spain
PER,31.0,69.486,MEDIUM,6.0,3.0,32.0,22.5,2023_Austria
NOR,2.0,91.43,MEDIUM,2.0,1.0,32.8,26.9,2023_Abu_Dhabi
ZHO,26.0,73.839,HARD,26.0,1.0,46.5,29.5,2024_Austria
GAS,22.0,78.213,HARD,22.0,1.0,39.5,25.3,2023_Monaco
ALB,2.0,72.328,MEDIUM,2.0,1.0,46.5,29.5,2024_Austria
PER,35.0,99.698,HARD,12.0,3.0,29.9,18.7,2024_China
PIA,18.0,100.323,HARD,1.0,2.0,31.75,22.2,2023_Spain
HUL,54.0,89.819,HARD,41.0,2.0,31.3,26.8,2024_Abu_Dhabi
VER,49.0,96.962,HARD,13.0,3.0,30.6,27.1,2023_Bahrain
ALB,57.0,102.2,INTERMEDIATE,5.0,3.0,39.5,25.3,2023_Monaco
HUL,18.0,98.476,HARD,13.0,3.0,39.0,22.1,2024_Japan
PER,21.0,93.233,MEDIUM,21.0,1.0,29.8,21.5,2023_Britain
MAG,40.0,87.353,HARD,29.0,2.0,48.650000000000006,29.0,2023_Hungary
COL,20.0,90.066,HARD,17.0,2.0,31.3,26.8,2024_Abu_Dhabi
SAR,17.0,86.858,MEDIUM,17.0,1.0,31.75,22.2,2023_Spain
SAI,27.0,83.226,HARD,6.0,2.0,45.1,28.9,2024_Hungary
RUS,3.0,81.637,SOFT,3.0,1.0,31.75,22.2,2023_Spain
RUS,28.0,149.234,HARD,5.0,3.0,29.9,18.7,2024_China
RUS,67.0,82.658,HARD,14.0,3.0,45.1,28.9,2024_Hungary
SAR,34.0,106.095,INTERMEDIATE,7.0,2.0,25.4,15.9,2024_Britain
LEC,12.0,78.15,HARD,12.0,1.0,39.5,25.3,2023_Monaco
GAS,32.0,81.121,MEDIUM,31.0,2.0,47.25,21.6,2024_Monaco
OCO,54.0,78.982,HARD,17.0,3.0,41.150000000000006,24.1,2024_Spain
PER,14.0,81.329,MEDIUM,14.0,1.0,31.75,22.2,2023_Spain
MAG,16.0,86.369,HARD,10.0,2.0,45.1,28.9,2024_Hungary
BEA,42.0,92.656,HARD,35.0,2.0,31.5,25.5,2024_Saudi_Arabia
LEC,6.0,95.347,SOFT,6.0,1.0,31.6,26.0,2023_Saudi_Arabia
ALO,38.0,81.082,MEDIUM,38.0,2.0,47.25,21.6,2024_Monaco
SAR,48.0,79.212,SOFT,25.0,3.0,39.5,25.3,2023_Monaco
STR,19.0,93.338,MEDIUM,20.0,1.0,29.8,21.5,2023_Britain
VER,4.0,90.716,MEDIUM,4.0,1.0,32.8,26.9,2023_Abu_Dhabi
MAG,29.0,90.628,HARD,7.0,3.0,32.8,26.9,2023_Abu_Dhabi
NOR,48.0,90.556,SOFT,11.0,3.0,25.4,15.9,2024_Britain
TSU,20.0,82.962,MEDIUM,11.0,2.0,41.150000000000006,24.1,2024_Spain
ZHO,26.0,126.229,SOFT,1.0,3.0,28.2,17.9,2023_Belgium
ALB,46.0,96.008,HARD,10.0,3.0,23.5,18.2,2024_Bahrain
SAI,53.0,88.297,HARD,28.0,2.0,31.3,26.8,2024_Abu_Dhabi
SAI,29.0,96.6,HARD,15.0,2.0,23.5,18.2,2024_Bahrain
BOT,45.0,97.688,HARD,16.0,3.0,30.6,27.1,2023_Bahrain
NOR,39.0,84.186,HARD,23.0,2.0,45.1,28.9,2024_Hungary
MAG,53.0,81.663,HARD,20.0,3.0,38.55,20.7,2024_Australia
NOR,65.0,82.911,MEDIUM,24.0,3.0,48.650000000000006,29.0,2023_Hungary
HUL,31.0,112.588,SOFT,7.0,3.0,28.2,17.9,2023_Belgium
VER,8.0,84.292,MEDIUM,8.0,1.0,45.1,28.9,2024_Hungary
RUS,10.0,114.1,MEDIUM,10.0,1.0,28.2,17.9,2023_Belgium
RUS,42.0,77.979,HARD,42.0,1.0,39.5,25.3,2023_Monaco
OCO,57.0,102.554,INTERMEDIATE,3.0,3.0,39.5,25.3,2023_Monaco
RUS,52.0,95.743,MEDIUM,16.0,4.0,39.0,22.1,2024_Japan
PIA,9.0,81.69,SOFT,11.0,1.0,31.75,22.2,2023_Spain
TSU,20.0,93.281,HARD,6.0,2.0,29.8,21.5,2023_Britain
OCO,55.0,79.284,HARD,18.0,3.0,41.150000000000006,24.1,2024_Spain
HAM,43.0,89.793,SOFT,6.0,3.0,25.4,15.9,2024_Britain
DEV,68.0,70.522,MEDIUM,31.0,4.0,32.0,22.5,2023_Austria
NOR,55.0,69.348,MEDIUM,4.0,3.0,46.5,29.5,2024_Austria
HUL,10.0,90.401,MEDIUM,10.0,1.0,31.3,26.8,2024_Abu_Dhabi
SAI,14.0,115.076,MEDIUM,7.0,2.0,28.2,17.9,2023_Belgium
BOT,5.0,86.207,MEDIUM,6.0,1.0,45.1,28.9,2024_Hungary
PIA,35.0,73.784,HARD,13.0,4.0,32.0,22.5,2023_Austria
ALO,20.0,99.017,SOFT,4.0,2.0,31.75,22.2,2023_Spain
STR,11.0,81.371,SOFT,14.0,1.0,31.75,22.2,2023_Spain
LEC,51.0,88.018,HARD,31.0,2.0,31.3,26.8,2024_Abu_Dhabi
HUL,53.0,70.866,HARD,14.0,3.0,46.5,29.5,2024_Austria
SAI,46.0,80.374,HARD,5.0,3.0,38.55,20.7,2024_Australia
SAI,20.0,78.032,HARD,20.0,1.0,39.5,25.3,2023_Monaco
STR,68.0,83.787,HARD,24.0,3.0,45.1,28.9,2024_Hungary
HUL,44.0,79.532,HARD,6.0,3.0,41.150000000000006,24.1,2024_Spain
LEC,26.0,80.078,SOFT,10.0,2.0,31.75,22.2,2023_Spain
ALB,24.0,149.799,HARD,1.0,3.0,29.9,18.7,2024_China
TSU,37.0,80.653,HARD,10.0,3.0,41.150000000000006,24.1,2024_Spain
ALB,3.0,82.171,MEDIUM,3.0,1.0,41.150000000000006,24.1,2024_Spain
VER,6.0,101.147,MEDIUM,6.0,1.0,29.9,18.7,2024_China
HAM,7.0,90.355,HARD,7.0,1.0,31.3,26.8,2024_Abu_Dhabi
NOR,52.0,69.152,HARD,11.0,4.0,32.0,22.5,2023_Austria
ALO,59.0,83.64,HARD,23.0,3.0,45.1,28.9,2024_Hungary
SAI,26.0,80.273,MEDIUM,11.0,2.0,41.150000000000006,24.1,2024_Spain
SAI,21.0,97.995,MEDIUM,7.0,3.0,39.0,22.1,2024_Japan
SAI,11.0,92.123,MEDIUM,11.0,1.0,25.4,15.9,2024_Britain
ZHO,26.0,80.895,HARD,17.0,2.0,31.75,22.2,2023_Spain
TSU,35.0,94.878,HARD,18.0,2.0,31.6,26.0,2023_Saudi_Arabia
SAR,30.0,95.75,HARD,23.0,2.0,31.5,25.5,2024_Saudi_Arabia
MAG,69.0,72.818,HARD,36.0,4.0,32.0,22.5,2023_Austria
SAR,23.0,98.195,HARD,3.0,2.0,39.5,25.3,2023_Monaco
SAI,19.0,145.323,HARD,4.0,2.0,31.6,26.0,2023_Saudi_Arabia
ALB,19.0,90.573,HARD,3.0,2.0,32.8,26.9,2023_Abu_Dhabi
ZHO,51.0,89.702,MEDIUM,14.0,3.0,32.8,26.9,2023_Abu_Dhabi
RUS,65.0,79.163,SOFT,23.0,3.0,31.75,22.2,2023_Spain
ALB,46.0,84.412,HARD,17.0,3.0,45.1,28.9,2024_Hungary
SAI,5.0,84.52,MEDIUM,5.0,1.0,45.1,28.9,2024_Hungary
LEC,62.0,78.533,SOFT,18.0,3.0,41.150000000000006,24.1,2024_Spain
LEC,29.0,96.963,HARD,18.0,2.0,23.5,18.2,2024_Bahrain
TSU,25.0,70.08,HARD,2.0,4.0,32.0,22.5,2023_Austria
HAM,22.0,80.008,MEDIUM,6.0,2.0,41.150000000000006,24.1,2024_Spain
ALB,36.0,70.98,HARD,22.0,3.0,32.0,22.5,2023_Austria
STR,60.0,77.326,SOFT,12.0,4.0,47.25,21.6,2024_Monaco
SAI,31.0,89.764,HARD,8.0,2.0,32.8,26.9,2023_Abu_Dhabi
TSU,55.0,79.781,HARD,55.0,2.0,47.25,21.6,2024_Monaco
RIC,27.0,83.885,HARD,22.0,2.0,38.55,20.7,2024_Australia
HUL,17.0,97.891,HARD,16.0,2.0,23.5,18.2,2024_Bahrain
SAI,23.0,93.587,HARD,23.0,1.0,32.8,26.9,2023_Abu_Dhabi
GAS,28.0,98.615,HARD,16.0,2.0,23.5,18.2,2024_Bahrain
GAS,10.0,78.31,HARD,10.0,1.0,39.5,25.3,2023_Monaco
GAS,73.0,88.128,INTERMEDIATE,19.0,3.0,39.5,25.3,2023_Monaco
RUS,9.0,89.816,MEDIUM,10.0,1.0,31.3,26.8,2024_Abu_Dhabi
TSU,22.0,92.597,MEDIUM,22.0,1.0,31.3,26.8,2024_Abu_Dhabi
HAM,32.0,89.802,HARD,32.0,1.0,31.3,26.8,2024_Abu_Dhabi
BOT,61.0,100.096,INTERMEDIATE,10.0,2.0,39.5,25.3,2023_Monaco
OCO,22.0,82.803,HARD,6.0,3.0,38.55,20.7,2024_Australia
HAM,24.0,84.672,SOFT,27.0,1.0,31.75,22.2,2023_Spain
HAM,36.0,101.924,INTERMEDIATE,9.0,2.0,25.4,15.9,2024_Britain
HAM,28.0,92.32,MEDIUM,28.0,1.0,29.8,21.5,2023_Britain
MAG,40.0,117.797,SOFT,11.0,3.0,30.6,27.1,2023_Bahrain
TSU,18.0,102.628,MEDIUM,10.0,2.0,29.9,18.7,2024_China
PIA,52.0,88.491,HARD,20.0,3.0,31.3,26.8,2024_Abu_Dhabi
OCO,44.0,86.575,MEDIUM,1.0,3.0,46.5,29.5,2024_Austria
GAS,54.0,100.727,MEDIUM,16.0,4.0,29.9,18.7,2024_China
SAI,18.0,89.01,MEDIUM,18.0,1.0,31.3,26.8,2024_Abu_Dhabi
PIA,49.0,69.896,MEDIUM,8.0,5.0,32.0,22.5,2023_Austria
TSU,30.0,102.967,INTERMEDIATE,3.0,2.0,25.4,15.9,2024_Britain
PIA,65.0,79.297,SOFT,22.0,3.0,41.150000000000006,24.1,2024_Spain
STR,22.0,84.807,MEDIUM,9.0,2.0,45.1,28.9,2024_Hungary
GAS,22.0,97.868,HARD,10.0,2.0,23.5,18.2,2024_Bahrain
TSU,48.0,70.008,MEDIUM,5.0,5.0,32.0,22.5,2023_Austria
HUL,55.0,104.22,INTERMEDIATE,1.0,3.0,39.5,25.3,2023_Monaco
MAG,22.0,78.767,HARD,22.0,1.0,39.5,25.3,2023_Monaco
ALO,52.0,95.633,HARD,19.0,4.0,39.0,22.1,2024_Japan
SAR,46.0,69.791,HARD,3.0,4.0,32.0,22.5,2023_Austria
GAS,57.0,79.287,HARD,18.0,3.0,31.75,22.2,2023_Spain
VER,13.0,97.727,MEDIUM,13.0,2.0,39.0,22.1,2024_Japan
PER,4.0,80.936,MEDIUM,4.0,1.0,31.75,22.2,2023_Spain
ZHO,26.0,99.427,HARD,14.0,2.0,30.6,27.1,2023_Bahrain
SAI,26.0,70.134,HARD,4.0,2.0,46.5,29.5,2024_Austria
SAI,35.0,96.948,MEDIUM,21.0,3.0,39.0,22.1,2024_Japan
HAM,32.0,78.165,HARD,1.0,2.0,39.5,25.3,2023_Monaco
GAS,18.0,111.405,HARD,1.0,2.0,32.8,26.9,2023_Abu_Dhabi
HUL,23.0,96.725,HARD,3.0,3.0,23.5,18.2,2024_Bahrain
STR,42.0,112.736,SOFT,22.0,2.0,28.2,17.9,2023_Belgium
PER,13.0,92.772,HARD,13.0,1.0,25.4,15.9,2024_Britain
MAG,20.0,82.809,HARD,13.0,2.0,38.55,20.7,2024_Australia
PER,31.0,91.532,SOFT,3.0,2.0,29.8,21.5,2023_Britain
ALB,54.0,84.131,HARD,27.0,3.0,38.55,20.7,2024_Australia
NOR,9.0,113.209,HARD,4.0,2.0,28.2,17.9,2023_Belgium
ALO,50.0,78.935,HARD,6.0,3.0,31.75,22.2,2023_Spain
DOO,34.0,90.025,HARD,12.0,2.0,31.3,26.8,2024_Abu_Dhabi
NOR,31.0,84.289,HARD,14.0,2.0,48.650000000000006,29.0,2023_Hungary
HAM,14.0,91.432,MEDIUM,14.0,1.0,32.8,26.9,2023_Abu_Dhabi
SAI,45.0,94.79,HARD,10.0,3.0,23.5,18.2,2024_Bahrain
ZHO,17.0,80.815,HARD,8.0,2.0,31.75,22.2,2023_Spain
VER,25.0,96.337,MEDIUM,9.0,3.0,39.0,22.1,2024_Japan
OCO,9.0,99.312,SOFT,9.0,1.0,23.5,18.2,2024_Bahrain
ALO,39.0,83.576,HARD,3.0,3.0,45.1,28.9,2024_Hungary
BOT,13.0,85.277,MEDIUM,14.0,1.0,45.1,28.9,2024_Hungary
RUS,24.0,80.032,MEDIUM,9.0,2.0,41.150000000000006,24.1,2024_Spain
STR,28.0,111.705,SOFT,8.0,2.0,28.2,17.9,2023_Belgium
GAS,31.0,139.27,HARD,8.0,3.0,29.9,18.7,2024_China
ZHO,56.0,90.2,MEDIUM,19.0,3.0,32.8,26.9,2023_Abu_Dhabi
ALB,14.0,92.538,MEDIUM,14.0,1.0,25.4,15.9,2024_Britain
HAM,43.0,77.867,MEDIUM,42.0,2.0,47.25,21.6,2024_Monaco
DEV,31.0,95.64,HARD,14.0,2.0,31.6,26.0,2023_Saudi_Arabia
RUS,15.0,93.27,SOFT,18.0,1.0,29.8,21.5,2023_Britain
TSU,27.0,111.76,SOFT,3.0,3.0,28.2,17.9,2023_Belgium
ALB,6.0,83.416,HARD,5.0,2.0,47.25,21.6,2024_Monaco
PER,10.0,94.106,MEDIUM,10.0,1.0,31.6,26.0,2023_Saudi_Arabia
ALO,19.0,93.185,MEDIUM,20.0,1.0,29.8,21.5,2023_Britain
BOT,27.0,83.428,SOFT,19.0,2.0,41.150000000000006,24.1,2024_Spain
SAI,2.0,91.98,HARD,2.0,1.0,32.8,26.9,2023_Abu_Dhabi
ZHO,26.0,83.062,HARD,21.0,2.0,38.55,20.7,2024_Australia
PIA,53.0,88.788,HARD,17.0,3.0,32.8,26.9,2023_Abu_Dhabi
ALO,11.0,81.418,MEDIUM,11.0,2.0,47.25,21.6,2024_Monaco
SAR,63.0,71.949,MEDIUM,15.0,4.0,46.5,29.5,2024_Austria
SAR,49.0,84.17,HARD,16.0,3.0,45.1,28.9,2024_Hungary
MAG,54.0,99.651,SOFT,14.0,4.0,30.6,27.1,2023_Bahrain
LEC,15.0,95.071,SOFT,15.0,1.0,31.6,26.0,2023_Saudi_Arabia
NOR,59.0,83.974,MEDIUM,18.0,3.0,48.650000000000006,29.0,2023_Hungary
RUS,78.0,87.209,INTERMEDIATE,24.0,2.0,39.5,25.3,2023_Monaco
ALB,56.0,101.524,HARD,33.0,3.0,29.9,18.7,2024_China
PER,17.0,102.103,HARD,4.0,2.0,29.9,18.7,2024_China
STR,28.0,81.244,MEDIUM,12.0,2.0,41.150000000000006,24.1,2024_Spain
BOT,61.0,70.878,HARD,21.0,4.0,32.0,22.5,2023_Austria
HAM,65.0,79.009,SOFT,25.0,3.0,41.150000000000006,24.1,2024_Spain
SAI,36.0,79.275,HARD,35.0,2.0,47.25,21.6,2024_Monaco
STR,23.0,90.297,HARD,13.0,2.0,31.3,26.8,2024_Abu_Dhabi
STR,2.0,102.326,SOFT,2.0,1.0,29.9,18.7,2024_China
STR,6.0,90.795,HARD,7.0,1.0,32.8,26.9,2023_Abu_Dhabi
ZHO,2.0,101.091,SOFT,2.0,1.0,30.6,27.1,2023_Bahrain
PIA,20.0,82.085,HARD,12.0,2.0,38.55,20.7,2024_Australia
BOT,39.0,97.232,HARD,17.0,4.0,39.0,22.1,2024_Japan
HUL,13.0,97.801,HARD,12.0,2.0,23.5,18.2,2024_Bahrain
LEC,42.0,95.797,HARD,16.0,3.0,39.0,22.1,2024_Japan
STR,37.0,79.948,HARD,3.0,3.0,31.75,22.2,2023_Spain
SAR,9.0,79.529,MEDIUM,9.0,1.0,39.5,25.3,2023_Monaco
HAM,67.0,81.995,MEDIUM,21.0,3.0,48.650000000000006,29.0,2023_Hungary
PIA,45.0,84.104,HARD,28.0,2.0,45.1,28.9,2024_Hungary
RUS,6.0,85.839,HARD,6.0,1.0,48.650000000000006,29.0,2023_Hungary
TSU,68.0,84.314,HARD,39.0,2.0,45.1,28.9,2024_Hungary
LEC,23.0,80.901,SOFT,7.0,2.0,31.75,22.2,2023_Spain
SAR,21.0,85.661,HARD,13.0,2.0,45.1,28.9,2024_Hungary
ALO,18.0,81.147,SOFT,21.0,1.0,31.75,22.2,2023_Spain
VER,20.0,84.065,MEDIUM,23.0,1.0,48.650000000000006,29.0,2023_Hungary
NOR,42.0,79.511,MEDIUM,19.0,2.0,41.150000000000006,24.1,2024_Spain
RIC,66.0,71.683,HARD,29.0,3.0,46.5,29.5,2024_Austria
SAI,22.0,88.909,MEDIUM,22.0,1.0,31.3,26.8,2024_Abu_Dhabi
SAR,7.0,99.464,SOFT,7.0,1.0,23.5,18.2,2024_Bahrain
ALB,47.0,84.138,HARD,16.0,3.0,48.650000000000006,29.0,2023_Hungary
LEC,44.0,89.933,SOFT,7.0,4.0,25.4,15.9,2024_Britain
SAI,2.0,114.713,MEDIUM,2.0,1.0,32.0,22.5,2023_Austria
MAG,7.0,71.698,HARD,5.0,3.0,32.0,22.5,2023_Austria
BOT,33.0,105.552,INTERMEDIATE,7.0,2.0,25.4,15.9,2024_Britain
SAR,45.0,72.42,HARD,25.0,3.0,46.5,29.5,2024_Austria
SAI,43.0,85.197,HARD,28.0,2.0,48.650000000000006,29.0,2023_Hungary
SAR,23.0,93.212,MEDIUM,23.0,1.0,29.8,21.5,2023_Britain
RUS,10.0,78.566,HARD,10.0,1.0,39.5,25.3,2023_Monaco
PER,70.0,83.533,MEDIUM,31.0,3.0,48.650000000000006,29.0,2023_Hungary
NOR,6.0,84.045,MEDIUM,6.0,1.0,45.1,28.9,2024_Hungary
SAI,28.0,102.641,INTERMEDIATE,2.0,2.0,25.4,15.9,2024_Britain
HAM,29.0,110.283,SOFT,2.0,3.0,28.2,17.9,2023_Belgium
VER,46.0,77.886,SOFT,2.0,3.0,41.150000000000006,24.1,2024_Spain
ALB,45.0,81.748,HARD,44.0,2.0,47.25,21.6,2024_Monaco
VER,57.0,68.412,MEDIUM,8.0,4.0,32.0,22.5,2023_Austria
ALO,25.0,81.199,MEDIUM,7.0,2.0,41.150000000000006,24.1,2024_Spain
HUL,69.0,85.485,HARD,36.0,3.0,48.650000000000006,29.0,2023_Hungary
PER,49.0,83.203,MEDIUM,18.0,3.0,41.150000000000006,24.1,2024_Spain
GAS,39.0,96.537,HARD,8.0,3.0,23.5,18.2,2024_Bahrain
BOT,24.0,96.239,MEDIUM,7.0,3.0,31.6,26.0,2023_Saudi_Arabia
GAS,5.0,100.818,SOFT,5.0,1.0,30.6,27.1,2023_Bahrain
BOT,27.0,93.588,HARD,27.0,1.0,29.8,21.5,2023_Britain
MAG,45.0,92.638,HARD,38.0,2.0,31.5,25.5,2024_Saudi_Arabia
RUS,20.0,94.457,HARD,13.0,2.0,31.5,25.5,2024_Saudi_Arabia
PER,20.0,119.15,INTERMEDIATE,1.0,2.0,25.4,15.9,2024_Britain
BEA,38.0,92.708,HARD,31.0,2.0,31.5,25.5,2024_Saudi_Arabia
GAS,18.0,80.396,MEDIUM,4.0,2.0,41.150000000000006,24.1,2024_Spain
HUL,49.0,96.235,HARD,16.0,4.0,39.0,22.1,2024_Japan
BOT,2.0,87.091,MEDIUM,5.0,1.0,48.650000000000006,29.0,2023_Hungary
ALO,34.0,89.884,HARD,23.0,2.0,32.8,26.9,2023_Abu_Dhabi
VER,47.0,78.537,MEDIUM,46.0,2.0,47.25,21.6,2024_Monaco
ALB,68.0,78.385,HARD,67.0,2.0,47.25,21.6,2024_Monaco
MAG,26.0,97.145,HARD,4.0,3.0,39.0,22.1,2024_Japan
TSU,49.0,96.695,HARD,15.0,3.0,23.5,18.2,2024_Bahrain
RUS,33.0,93.32,HARD,26.0,2.0,31.5,25.5,2024_Saudi_Arabia
BOT,59.0,102.622,INTERMEDIATE,8.0,2.0,39.5,25.3,2023_Monaco
PER,24.0,97.352,SOFT,9.0,2.0,30.6,27.1,2023_Bahrain
ALB,44.0,92.997,HARD,37.0,2.0,31.5,25.5,2024_Saudi_Arabia
LEC,45.0,100.025,HARD,24.0,2.0,29.9,18.7,2024_China
NOR,27.0,94.718,MEDIUM,27.0,1.0,31.5,25.5,2024_Saudi_Arabia
VER,17.0,84.876,SOFT,20.0,1.0,41.150000000000006,24.1,2024_Spain
NOR,10.0,70.692,MEDIUM,10.0,2.0,32.0,22.5,2023_Austria
RUS,34.0,90.962,HARD,20.0,2.0,32.8,26.9,2023_Abu_Dhabi
MAG,7.0,79.512,HARD,7.0,1.0,39.5,25.3,2023_Monaco
ALO,25.0,93.89,HARD,19.0,2.0,31.5,25.5,2024_Saudi_Arabia
NOR,63.0,82.602,MEDIUM,19.0,3.0,45.1,28.9,2024_Hungary
TSU,21.0,85.469,MEDIUM,21.0,1.0,45.1,28.9,2024_Hungary
STR,25.0,96.995,HARD,3.0,4.0,39.0,22.1,2024_Japan
NOR,15.0,84.869,MEDIUM,15.0,1.0,48.650000000000006,29.0,2023_Hungary
MAG,5.0,72.397,HARD,3.0,3.0,32.0,22.5,2023_Austria
MAG,37.0,97.998,SOFT,8.0,3.0,30.6,27.1,2023_Bahrain
PIA,15.0,97.377,HARD,3.0,3.0,39.0,22.1,2024_Japan
ZHO,52.0,88.633,HARD,1.0,3.0,46.5,29.5,2024_Austria
STR,19.0,80.615,MEDIUM,3.0,2.0,41.150000000000006,24.1,2024_Spain
VER,16.0,94.443,MEDIUM,16.0,1.0,31.6,26.0,2023_Saudi_Arabia
SAI,32.0,83.048,HARD,11.0,2.0,45.1,28.9,2024_Hungary
GAS,32.0,89.647,HARD,18.0,2.0,31.3,26.8,2024_Abu_Dhabi
TSU,70.0,71.09,HARD,26.0,3.0,46.5,29.5,2024_Austria
OCO,2.0,84.68,MEDIUM,2.0,1.0,38.55,20.7,2024_Australia
BOT,14.0,84.815,HARD,10.0,2.0,48.650000000000006,29.0,2023_Hungary
ALO,39.0,70.599,MEDIUM,24.0,3.0,32.0,22.5,2023_Austria
ALO,14.0,92.383,MEDIUM,14.0,1.0,25.4,15.9,2024_Britain
GAS,27.0,86.206,HARD,27.0,1.0,45.1,28.9,2024_Hungary
LEC,36.0,111.143,SOFT,8.0,3.0,28.2,17.9,2023_Belgium
OCO,29.0,102.362,INTERMEDIATE,3.0,4.0,25.4,15.9,2024_Britain
HUL,34.0,86.129,HARD,5.0,3.0,45.1,28.9,2024_Hungary
SAR,14.0,92.607,MEDIUM,14.0,1.0,25.4,15.9,2024_Britain
ZHO,60.0,70.765,HARD,9.0,3.0,46.5,29.5,2024_Austria
PIA,45.0,78.082,HARD,45.0,2.0,47.25,21.6,2024_Monaco
TSU,66.0,78.197,HARD,66.0,2.0,47.25,21.6,2024_Monaco
PER,9.0,84.197,HARD,9.0,1.0,45.1,28.9,2024_Hungary
HUL,49.0,84.326,HARD,16.0,3.0,48.650000000000006,29.0,2023_Hungary
SAR,23.0,95.016,HARD,16.0,2.0,31.5,25.5,2024_Saudi_Arabia
HAM,50.0,93.024,MEDIUM,32.0,2.0,31.6,26.0,2023_Saudi_Arabia
ALB,34.0,125.488,SOFT,1.0,4.0,28.2,17.9,2023_Belgium
GAS,41.0,71.965,HARD,21.0,2.0,46.5,29.5,2024_Austria
RUS,7.0,93.432,SOFT,10.0,1.0,29.8,21.5,2023_Britain
MAG,13.0,71.965,HARD,3.0,2.0,46.5,29.5,2024_Austria
HUL,56.0,99.206,SOFT,19.0,4.0,30.6,27.1,2023_Bahrain
PIA,25.0,82.962,HARD,8.0,2.0,45.1,28.9,2024_Hungary
GAS,27.0,81.618,MEDIUM,13.0,2.0,41.150000000000006,24.1,2024_Spain
SAR,2.0,99.346,MEDIUM,7.0,2.0,46.5,29.5,2024_Austria
LEC,55.0,129.246,MEDIUM,11.0,2.0,39.5,25.3,2023_Monaco
